Temperature,pH,Heavy Metals,Oil/Grease,Sulfur/Sulfite,Nitrate/Nitrogen,Phenol,Total Phosphate,Cyanide,Total Organic Carbon,Dissolved Oxygen,Fluoride,Agricultural Pesticides,Mutation (%)
25.604058,8.172088,0.004518,1.757930,18.512146,9.360226,0.428778,0.015835,0.034021,11.220640,8.225237,4.611453,0.004261,40.664986
25.842020,7.903303,0.006457,2.391650,7.398821,49.754350,0.104429,0.053624,0.016069,19.638139,6.833728,4.351927,0.048791,80.338169
24.532463,7.049143,0.002615,8.777205,11.765949,48.499053,0.089367,0.009458,0.010269,10.529604,6.948903,1.717879,0.013161,85.706121
10.913794,8.217323,0.009375,9.912348,8.624528,14.858369,0.177160,0.006291,0.076752,12.928733,13.010568,3.257675,0.039556,49.663279
5.046624,7.275443,0.009919,7.511803,2.764460,45.669193,0.256676,0.076987,0.081211,15.722775,7.318478,1.688993,0.011582,74.676288
11.628117,6.634204,0.001822,2.267551,18.208349,15.435773,0.150427,0.004874,0.057222,6.482981,0.563917,2.465327,0.044765,41.099997
28.033958,6.531804,0.005020,5.710349,14.594001,36.658632,0.276975,0.032225,0.020685,14.856851,1.601371,4.761183,0.036189,73.124508
19.847271,7.833380,0.007361,7.635596,16.162469,21.398809,0.287719,0.044928,0.073760,5.686364,12.103938,1.820827,0.008379,57.541612
29.096911,6.573644,0.008903,5.407355,4.754774,43.865246,0.413282,0.065116,0.043441,10.509195,5.567377,3.691912,0.039975,68.383313
14.478710,7.724592,0.007080,8.302564,10.962077,23.433286,0.400552,0.079157,0.008874,9.113964,6.775969,2.570537,0.041978,55.537793
18.991494,7.552891,0.008047,7.088336,18.883666,23.924666,0.399682,0.098181,0.091356,17.283186,5.920004,0.256262,0.035776,69.022491
8.511243,7.856382,0.000428,6.746797,1.449694,5.821112,0.497280,0.090343,0.037359,8.018828,4.907746,4.255757,0.023361,20.437700
20.837495,6.737892,0.009655,9.429565,9.552226,7.121984,0.385546,0.061671,0.058443,18.036222,2.623228,4.036962,0.013912,41.481526
23.625351,8.999789,0.000940,3.337021,14.007617,17.621127,0.233564,0.081897,0.081159,13.541507,5.961190,3.452775,0.035093,47.430843
15.583942,7.993198,0.007745,6.499308,19.789852,37.335554,0.482078,0.050946,0.066030,3.276700,12.513899,0.438950,0.041190,77.616467
6.383243,7.474005,0.007419,6.686138,12.203412,22.535385,0.219490,0.061140,0.065114,11.853024,6.772444,1.749600,0.022955,54.750817
7.374264,8.303106,0.001901,0.369698,8.334504,32.907258,0.168239,0.088377,0.082352,6.471356,5.669029,3.828233,0.001339,48.802799
7.091020,7.845715,0.009004,9.400200,12.726863,27.060016,0.399242,0.032590,0.092204,17.291382,3.866246,1.985536,0.028771,67.677233
7.677750,8.742267,0.007847,0.889141,12.419956,47.019947,0.165668,0.081604,0.014821,18.861360,0.837778,3.892089,0.004741,77.933826
26.125680,8.316177,0.003680,0.391457,5.586851,44.723649,0.292024,0.002346,0.078657,10.846795,13.633783,1.277880,0.038024,66.784539
28.670139,6.993280,0.003865,9.394829,1.114024,25.401896,0.255084,0.094254,0.024421,2.046797,3.945748,0.380200,0.030124,40.604942
23.796262,6.896210,0.002000,9.891405,10.368108,20.476820,0.265728,0.065114,0.045352,0.464665,3.769666,4.473750,0.037968,45.068846
5.340300,6.869317,0.000943,9.276497,13.514546,26.700073,0.211714,0.048833,0.083003,14.383288,11.678676,4.268536,0.035616,68.681752
26.763512,6.721075,0.001768,8.540955,4.905677,29.626561,0.296312,0.094363,0.056701,6.378984,0.681178,4.858893,0.031528,51.669577
13.042465,8.513408,0.004738,1.677655,12.044795,1.831632,0.368585,0.088428,0.013014,10.102798,5.025030,4.880410,0.011341,22.096930
27.637636,8.318394,0.005755,6.039636,19.842969,33.756869,0.388716,0.013728,0.010924,18.321889,6.171185,1.011355,0.048049,80.830342
15.291618,7.141296,0.005879,7.251001,17.069500,16.852701,0.276005,0.030638,0.017560,8.224169,1.600468,4.338440,0.044631,50.180293
26.894640,8.467687,0.003376,5.388619,5.245722,25.339909,0.451414,0.094334,0.000434,18.642343,12.239005,2.963620,0.001923,56.496344
13.516647,8.814824,0.006848,1.930621,6.904347,22.395148,0.401065,0.063924,0.075795,3.961952,2.905839,2.806868,0.006656,35.258010
15.945847,7.418684,0.006298,9.350530,12.869095,39.760721,0.494464,0.061447,0.072795,15.873707,6.406135,3.692542,0.018342,83.074526
13.920629,8.786611,0.000809,1.595914,10.402113,26.121644,0.274137,0.079732,0.034406,7.632658,9.157937,0.225216,0.034797,48.067619
9.289275,7.121708,0.000971,6.058430,5.261079,20.352238,0.140361,0.079444,0.083426,11.726937,0.326747,1.125866,0.018908,41.055068
29.335299,8.676674,0.004541,2.275062,11.981050,30.159143,0.312886,0.059975,0.097776,19.604742,9.075728,0.854443,0.002775,64.413375
25.448551,8.060794,0.002375,6.977391,9.018255,28.984586,0.246205,0.073793,0.000007,2.759331,2.283741,3.260298,0.014985,50.648603
29.344736,7.851087,0.006210,9.852265,4.362548,11.734933,0.209724,0.001795,0.066023,6.281297,3.065422,3.947740,0.038590,31.881119
18.888489,7.109861,0.000130,6.382528,10.572792,46.178347,0.148121,0.011284,0.003996,1.045609,13.048148,2.084412,0.029666,73.932790
13.897764,7.551448,0.000610,9.175136,18.553811,34.449734,0.438491,0.049590,0.090375,11.411066,2.358653,3.857661,0.015769,78.434288
21.345187,8.939034,0.004661,3.284521,3.290597,0.096670,0.112240,0.081445,0.037865,1.099865,6.717666,3.229488,0.013394,4.937579
5.988632,8.505602,0.002039,3.979579,4.654942,16.741063,0.405420,0.009421,0.011520,11.740104,5.304396,3.335102,0.049213,35.248466
12.212769,7.253034,0.002199,4.665791,13.466386,47.953310,0.047652,0.036079,0.018651,5.697297,5.596632,4.937633,0.017663,76.939736
20.167542,6.705759,0.008321,6.004550,7.219037,40.487739,0.134729,0.002822,0.076913,17.087953,13.999650,1.074173,0.044240,75.601386
9.360137,8.510546,0.007257,1.604682,12.627837,25.078662,0.279056,0.052465,0.006372,7.042354,10.757264,0.809319,0.040552,49.656295
22.887060,8.443102,0.009364,2.076578,6.095753,16.651641,0.170428,0.014387,0.060194,5.478635,10.177306,2.758973,0.020978,30.869102
21.492302,8.841837,0.003181,7.228429,17.114424,13.632071,0.255529,0.061668,0.023310,8.575779,9.075484,1.696072,0.015203,49.384020
19.893836,8.142298,0.004451,7.916250,3.514865,28.001432,0.498087,0.003596,0.066182,17.533750,4.115967,2.419467,0.047013,57.236621
17.293436,8.947615,0.009456,2.286383,9.907394,48.975123,0.051661,0.012154,0.073907,12.219751,2.696046,1.405002,0.025355,74.694123
14.691553,8.709401,0.006909,7.268734,13.116771,45.236843,0.102235,0.029791,0.016733,6.560525,2.593289,3.684039,0.007705,76.675290
6.271269,7.977006,0.007695,3.128586,12.725999,18.014283,0.249958,0.078918,0.056963,1.063598,10.593807,4.640957,0.045616,38.934198
29.130887,7.673244,0.002621,9.540355,5.472823,25.171400,0.109901,0.089783,0.022706,1.220703,11.901601,1.016445,0.017857,47.770243
19.638299,8.260538,0.005075,8.864048,2.011502,26.448540,0.112696,0.009673,0.091980,8.226000,1.555806,1.598288,0.011170,45.427926
9.243946,8.408047,0.007343,8.207388,12.430710,19.759952,0.345429,0.096317,0.039491,12.694038,7.712381,0.783639,0.008295,55.507481
8.766019,8.602861,0.005723,8.770295,6.879061,10.264608,0.137324,0.084260,0.021783,15.635273,10.251083,4.763356,0.019813,41.016877
27.988194,7.116055,0.005858,4.412221,16.191793,19.191534,0.469806,0.089359,0.058742,7.101898,2.647679,2.586777,0.037707,48.497095
8.894771,7.809496,0.007460,5.735715,8.859133,22.100660,0.107367,0.018173,0.033736,9.636502,1.454444,3.181635,0.027083,45.049035
16.081843,8.963242,0.004787,6.156860,14.306976,6.262779,0.033981,0.021560,0.044478,18.047869,4.660631,1.148894,0.011844,40.213750
11.632121,7.278002,0.004849,5.929911,5.987313,6.687972,0.405970,0.021656,0.018328,11.317039,8.251240,1.844783,0.031321,29.013611
20.513719,6.688939,0.003783,9.607649,5.301766,37.216894,0.133880,0.053936,0.069747,13.121057,3.923371,2.846339,0.021032,67.275446
13.693559,7.108526,0.001290,8.188227,17.578030,45.819245,0.375521,0.090138,0.048024,11.757294,13.557545,2.528335,0.017601,93.930027
7.299285,8.917325,0.008102,1.761561,16.472064,43.220813,0.345616,0.037827,0.016027,15.554551,0.222224,2.371191,0.023138,77.934100
9.974207,8.704614,0.003708,9.542303,15.774772,36.105502,0.438748,0.065921,0.049870,9.118886,10.323622,0.882180,0.029531,79.266243
20.277959,7.040662,0.003068,2.002408,11.938614,22.710525,0.440464,0.094307,0.017793,9.039933,7.394086,4.131411,0.021165,47.299698
25.156929,7.953169,0.002869,7.844818,9.414584,49.846538,0.009634,0.049649,0.001037,12.501468,9.026074,4.690622,0.044103,85.482609
6.897014,7.821740,0.002561,3.023395,0.842166,48.329111,0.149148,0.040666,0.072692,7.894010,10.526391,4.650783,0.002088,64.469708
21.459756,7.332743,0.001082,2.271925,5.043855,42.812454,0.165379,0.067713,0.076228,1.220487,12.793269,1.729921,0.007553,58.503801
12.772154,7.398126,0.006824,9.379688,15.780683,24.732752,0.045873,0.018964,0.094633,1.261370,3.461800,0.563372,0.019374,55.328091
5.110410,8.175929,0.002876,5.658072,11.861589,39.184878,0.278376,0.017028,0.078276,19.302220,6.374335,2.454735,0.002062,77.600316
12.645224,6.879727,0.002062,4.993133,18.360251,22.468553,0.373208,0.077013,0.083630,0.895551,9.032501,2.943740,0.016472,52.759208
24.250710,7.545015,0.004774,2.964552,1.795974,42.060029,0.394777,0.082800,0.079685,12.864183,12.257141,1.340832,0.039342,64.382882
15.459570,6.859258,0.006116,3.483862,15.758432,11.325459,0.020517,0.019181,0.016008,6.537852,11.681407,2.454707,0.006071,38.775828
18.684007,6.770616,0.000440,4.270432,3.960979,0.956552,0.462934,0.040926,0.028438,13.607640,9.774483,0.203770,0.046769,20.549502
8.020986,7.599023,0.000978,5.699641,0.976592,16.799389,0.462139,0.056089,0.076272,2.689195,10.154432,4.214409,0.042967,29.413164
23.874651,8.165952,0.000552,1.772497,3.647564,28.666607,0.383642,0.069162,0.012233,7.530780,5.660170,0.194676,0.008151,41.967642
24.522022,7.676847,0.007248,8.204805,3.163031,35.193033,0.454041,0.066725,0.013079,11.631233,7.577643,3.491076,0.015903,62.346563
19.126269,6.813937,0.000609,1.654535,0.183953,32.345936,0.005897,0.006333,0.084048,10.398104,3.503711,4.912838,0.024264,41.998381
12.395537,8.271574,0.009118,9.147186,15.966648,34.597283,0.081486,0.023775,0.088964,2.852571,11.699173,3.596212,0.044428,71.424433
24.130481,7.164355,0.007298,0.382138,3.256627,41.126593,0.472385,0.005594,0.037181,8.785143,5.897278,2.824206,0.006967,55.428779
11.194780,6.533373,0.002919,7.891834,8.698968,7.950604,0.099795,0.063997,0.000813,3.014231,8.881224,1.709218,0.008039,28.844196
20.086377,8.259373,0.002896,1.324530,16.404057,13.954738,0.288486,0.017831,0.035310,16.898981,13.662292,4.001151,0.032339,49.396788
9.683028,7.188093,0.003018,2.581895,15.843028,36.228392,0.292023,0.052968,0.083672,9.960640,2.505303,0.183281,0.022939,66.197405
18.345143,7.973004,0.002800,2.440596,4.224962,40.769774,0.240933,0.016877,0.044871,4.156890,0.781924,4.530155,0.038038,53.214736
15.959033,8.132758,0.009398,7.038307,3.598103,1.254309,0.110979,0.030538,0.015981,2.089765,13.805088,1.374254,0.042345,16.014116
7.907960,7.265342,0.000365,9.552497,0.810035,39.582086,0.023081,0.093744,0.037955,11.228689,13.779847,2.488811,0.015697,67.134800
22.873018,7.281425,0.001909,1.537765,0.521902,0.544004,0.300897,0.093273,0.035374,1.138079,4.669640,0.217302,0.020259,0.000000
7.332047,7.245070,0.001632,9.544941,5.150391,42.037328,0.019006,0.040445,0.070719,9.876809,5.550622,0.793347,0.026969,70.268140
13.001462,7.978768,0.008208,9.519893,17.192339,45.006658,0.257743,0.009443,0.040200,11.238561,2.152549,3.493800,0.044400,88.534167
25.023016,7.414025,0.004451,5.016663,14.052583,20.776857,0.236818,0.067302,0.035174,1.152218,6.333971,2.759847,0.013330,44.072314
9.698667,7.734738,0.002197,6.995888,19.413264,36.849636,0.271418,0.064451,0.069036,3.399913,0.089172,3.874482,0.037169,72.227220
22.368515,7.414484,0.001889,7.175311,2.812101,45.871760,0.072718,0.025250,0.054233,7.910815,3.155707,3.225778,0.048714,66.865104
8.068654,8.350389,0.005843,6.782507,18.906232,1.455452,0.092155,0.058779,0.066902,14.068085,7.435837,0.900318,0.040351,39.452095
11.393423,6.601307,0.007187,7.349944,3.796654,24.389652,0.352650,0.034753,0.091962,9.979143,3.949992,3.572801,0.022644,46.039740
26.264147,6.616036,0.005591,5.714344,17.864710,3.073243,0.091150,0.062023,0.023428,7.176199,8.878201,2.815431,0.024390,34.173140
24.559857,8.315356,0.005931,3.921072,10.462304,37.755995,0.161573,0.027499,0.035105,10.891166,10.371807,1.848668,0.033940,67.257763
5.067473,8.322861,0.003163,8.495457,12.140278,43.639019,0.213814,0.066912,0.093977,19.401860,0.880148,4.880233,0.025903,85.313770
8.653493,6.986552,0.008925,8.441579,17.569370,15.042398,0.130988,0.011939,0.016168,4.221750,13.143780,0.116994,0.002988,51.314201
7.529659,6.995551,0.006295,3.525013,17.325294,42.845932,0.484770,0.098248,0.054229,10.245814,12.711943,1.926813,0.020176,82.530755
13.341347,7.423289,0.000485,8.588827,8.237355,34.946261,0.137359,0.023305,0.005846,7.609452,13.580860,3.483054,0.016620,66.413698
21.941934,6.971571,0.000759,9.171997,17.656240,49.420844,0.059019,0.076029,0.095227,8.906411,9.446009,2.884191,0.030289,93.970710
26.321146,8.492884,0.001786,1.196833,1.240018,24.345939,0.147078,0.076093,0.026340,11.067491,9.036207,1.804219,0.040726,36.971605
17.263891,7.811393,0.006305,7.244033,0.202219,45.032907,0.233922,0.095608,0.000060,9.635601,8.790956,3.788501,0.041182,67.170240
8.833216,6.981610,0.006591,5.493767,5.838265,4.217209,0.309264,0.099117,0.071228,14.461077,11.819093,3.306990,0.032538,29.124926
8.531421,7.898268,0.008228,5.973145,18.041035,9.395491,0.426640,0.069498,0.071052,17.599722,8.428809,1.887458,0.047534,51.350317
15.423147,6.867714,0.001289,0.045270,14.293421,23.548196,0.402462,0.090827,0.084683,11.101564,6.622588,1.658883,0.016870,49.437351
12.133027,8.175738,0.009426,3.549443,8.146950,6.141926,0.339142,0.068982,0.021642,18.411422,11.085842,2.519712,0.010471,33.614799
29.101943,8.877807,0.007986,0.701072,7.414364,42.348333,0.102802,0.086192,0.048170,0.863877,6.250661,1.074840,0.016172,54.960467
18.184376,7.655705,0.001033,4.427590,14.331010,47.511415,0.122449,0.068856,0.075374,13.672253,13.859906,3.577151,0.025124,87.260395
18.925001,6.610362,0.009963,6.256595,1.026688,48.441970,0.303404,0.079707,0.034241,14.167089,5.726222,4.576672,0.018487,72.781271
25.836990,8.794347,0.000209,8.224309,13.541231,29.059282,0.352437,0.071029,0.080122,8.070384,5.846324,4.143215,0.029945,63.573733
8.302363,6.522595,0.002778,0.316969,6.885725,17.129134,0.452919,0.057795,0.029051,1.808866,6.902549,1.015653,0.034043,26.820622
9.805337,7.327385,0.001697,5.710983,11.737571,39.014341,0.218719,0.089810,0.022379,18.126748,1.707648,3.991127,0.036866,74.900049
23.342391,7.453849,0.006389,1.537437,19.820284,16.588772,0.019409,0.063721,0.033859,0.751961,11.054418,1.083370,0.025570,42.248269
16.789335,6.965008,0.000665,4.090129,0.903370,42.116009,0.128381,0.006054,0.074942,3.664759,7.420199,3.332778,0.042931,54.805003
23.438036,6.671061,0.005229,3.903544,4.727008,17.864122,0.235749,0.051133,0.018655,11.474011,5.034100,3.369735,0.018312,35.972596
27.639517,8.734842,0.009697,5.788427,8.137188,32.481836,0.277823,0.099579,0.031752,18.013754,11.425452,4.233103,0.019612,67.372370
9.118150,6.528108,0.003889,1.246014,6.522740,24.601731,0.238937,0.090586,0.035410,0.151746,4.797578,1.207117,0.016892,32.922887
19.112858,8.206205,0.000805,3.081983,7.840112,34.770732,0.096708,0.003729,0.013226,11.164408,10.971334,1.540109,0.011927,59.446436
14.066260,8.442587,0.004984,2.496216,19.369322,28.030746,0.009348,0.092762,0.001326,6.394792,6.138886,0.146337,0.001112,58.226424
28.722466,6.514019,0.004544,6.306926,0.620002,17.061935,0.053105,0.009636,0.063321,16.068004,13.589439,4.431141,0.047079,39.898195
22.638356,7.792156,0.008885,0.659464,9.546083,45.851630,0.194644,0.023231,0.040353,1.475148,12.137593,3.927687,0.033722,64.681970
27.393678,7.261770,0.008392,6.245733,14.279354,22.764618,0.132469,0.080959,0.083318,4.133359,5.228944,2.401595,0.027398,50.104186
8.751742,8.420386,0.009775,8.400370,6.299051,47.168490,0.341706,0.032724,0.053976,15.067978,0.866808,4.572357,0.018528,79.590342
29.037135,7.200065,0.009273,0.436860,9.777088,23.420294,0.307422,0.079198,0.090597,2.979899,13.970281,3.856081,0.021266,41.624517
27.996632,7.619931,0.003999,7.997443,16.389139,15.531152,0.005267,0.015604,0.066685,5.507791,3.326156,2.748058,0.015947,46.500640
24.292084,6.971392,0.005307,7.284315,0.762270,29.494537,0.064935,0.078755,0.001195,1.865023,0.212518,3.137731,0.016984,40.117104
15.230565,8.097806,0.002636,5.051817,17.570478,12.399192,0.378187,0.062156,0.011605,18.561724,0.678465,0.883237,0.023347,50.509758
27.567907,6.821545,0.003043,1.150965,3.181093,19.794556,0.091844,0.056264,0.034595,16.687663,9.822700,0.175799,0.018273,37.892681
24.372608,7.279882,0.008652,8.656921,9.774659,43.389062,0.274764,0.015073,0.053527,10.830784,4.284969,4.018828,0.003112,77.393596
23.098855,7.714417,0.004682,9.863515,3.457282,44.165721,0.496155,0.052479,0.098360,7.000569,11.228767,4.824466,0.012556,73.569156
18.657241,8.895803,0.002210,1.582431,8.781926,18.556586,0.161235,0.046135,0.008248,7.180759,3.421952,1.307877,0.027249,33.817983
16.025486,7.146506,0.008359,7.670108,14.804934,27.008741,0.372039,0.043839,0.053231,11.001974,12.119098,0.922463,0.026404,66.560606
8.874077,7.049492,0.009304,8.428517,1.292263,35.773247,0.106893,0.078151,0.099105,14.913676,2.562173,3.594231,0.019605,59.882114
8.829150,8.580501,0.001421,7.478473,2.820787,35.160752,0.485818,0.090574,0.057377,3.558844,4.920138,4.091071,0.032301,53.746792
24.891914,7.312465,0.002345,4.210007,8.734462,12.294589,0.394728,0.040993,0.054513,14.676702,8.560778,4.836130,0.010652,38.933391
23.055433,6.721535,0.008759,2.137212,17.670757,13.195412,0.168118,0.058727,0.047081,12.466698,1.763093,0.320180,0.025223,42.293444
14.587025,6.913984,0.009292,5.022915,5.622483,34.343172,0.055033,0.047994,0.030150,13.627372,13.228163,4.145364,0.016223,62.177987
24.647939,6.818026,0.003340,8.465887,16.303045,4.841328,0.407314,0.065065,0.004664,6.503183,8.325889,1.188818,0.043055,39.094400
25.801554,6.573003,0.006776,3.163786,11.625084,14.571074,0.374172,0.061368,0.001386,8.569528,11.154198,0.185892,0.014714,39.952702
26.428748,6.812117,0.003742,9.431780,17.810931,5.920702,0.303827,0.073738,0.031384,8.074972,10.967495,3.567496,0.042330,45.463680
29.142489,7.686707,0.008941,9.646450,6.423259,45.007670,0.317005,0.083846,0.014091,10.170317,3.512006,3.968327,0.026312,76.327467
13.968960,6.976098,0.009674,7.713410,13.587294,46.602572,0.329267,0.071251,0.012539,5.465277,4.180456,1.715662,0.003474,80.256147
13.068483,8.238830,0.000983,5.434362,2.877104,32.262951,0.353038,0.056925,0.073466,17.172031,13.171879,4.444926,0.003159,60.851561
20.034425,7.556304,0.004392,1.101640,16.017030,20.421396,0.402330,0.038611,0.012151,13.396511,9.206895,3.926565,0.000668,51.885364
20.154216,7.363589,0.004343,7.691186,4.799390,41.343822,0.375786,0.039289,0.056093,17.178467,9.703059,3.364135,0.001593,75.337870
10.488184,7.599115,0.000389,5.042886,10.695875,41.258969,0.162855,0.043829,0.052173,17.076812,2.958745,2.651878,0.034081,74.335527
15.151413,7.879162,0.000872,4.895183,11.607702,15.646077,0.195681,0.027834,0.062863,0.915677,0.200053,3.706775,0.005756,33.169620
8.798581,7.341612,0.004009,9.577322,14.482260,16.011848,0.397383,0.028214,0.033474,1.105778,11.913772,3.950677,0.047562,48.724084
26.030638,7.699090,0.006453,1.632070,5.499938,38.803060,0.109481,0.059830,0.004502,6.241747,7.532759,4.228734,0.004308,54.261589
21.761297,8.835888,0.007306,7.707398,0.994372,27.960265,0.361890,0.035605,0.007366,11.123137,5.888233,0.714270,0.019128,48.854785
21.118134,7.874687,0.008429,3.093905,5.813323,6.147707,0.373594,0.062095,0.036000,18.827620,1.818106,0.488969,0.010870,27.087974
19.309812,8.971463,0.005304,7.304649,7.595839,10.107599,0.400267,0.075398,0.087843,6.481771,9.835866,2.236329,0.018181,34.049790
16.903072,6.553079,0.001177,4.789475,15.204815,10.016851,0.311056,0.044941,0.059244,14.486633,5.185313,2.337392,0.028709,42.661620
26.173887,6.786982,0.000628,6.413473,17.141373,35.831412,0.491729,0.037956,0.049822,0.767674,11.318844,4.333102,0.042807,70.472364
27.530252,6.619502,0.008808,9.739139,15.875545,37.260685,0.329699,0.010906,0.023172,4.582959,5.286852,2.739428,0.018572,74.884553
16.289199,8.095289,0.006694,7.696079,5.662699,31.047238,0.164496,0.069182,0.079529,5.578391,3.599755,1.480159,0.005346,52.467806
11.195214,8.265618,0.001186,1.321977,7.508033,38.361096,0.108784,0.079696,0.005681,9.795852,4.282117,1.625181,0.016431,56.924739
26.816192,7.328727,0.001009,4.916955,10.428615,47.725114,0.257390,0.004556,0.099415,18.049887,10.247328,3.407793,0.021871,85.983192
20.844789,7.837042,0.008979,9.214746,2.444731,11.812521,0.246615,0.037875,0.020107,5.160677,4.106327,0.958465,0.018453,28.632046
29.424140,6.914944,0.006405,0.852293,10.158543,31.937078,0.359500,0.040431,0.061375,16.278775,8.246660,2.747316,0.001422,59.698803
25.340549,6.749113,0.005414,2.518690,5.634184,16.597006,0.326922,0.011749,0.070457,6.973625,10.836027,2.759718,0.027243,33.045415
16.962467,8.050340,0.003322,7.590186,19.268365,25.439180,0.148949,0.089138,0.055198,7.740445,12.744900,0.964004,0.044481,67.022891
17.849740,7.311950,0.001419,9.749496,6.899657,2.652223,0.247315,0.048481,0.061532,11.280123,0.754890,2.940046,0.033375,27.632709
22.650620,7.767355,0.002982,0.872017,6.909475,18.085593,0.165814,0.075719,0.003544,0.539497,10.398520,3.304474,0.017498,28.048337
11.033311,7.590374,0.001771,5.317168,1.097212,48.721658,0.222234,0.064097,0.037389,10.418718,0.023858,3.838294,0.006693,67.278090
6.103419,8.650452,0.007255,4.390744,1.681192,14.363451,0.173621,0.005827,0.089369,0.561365,7.934056,2.748271,0.022909,21.648693
26.062565,8.389841,0.001556,9.799115,10.232624,21.453515,0.376187,0.016631,0.020143,5.538644,7.021549,4.471609,0.014540,51.754742
17.461671,8.454431,0.002405,0.271104,0.357397,48.029308,0.287979,0.020678,0.090651,11.598628,4.502198,1.405579,0.006461,60.640278
12.128802,7.431009,0.006135,1.300696,9.136731,0.287888,0.102273,0.019597,0.034019,19.230272,0.436351,1.422631,0.014152,20.819479
14.415262,7.854220,0.006750,6.756052,10.944043,5.226943,0.213733,0.079293,0.048989,18.501151,5.747862,2.003986,0.001659,37.797294
18.440400,7.783090,0.007907,6.814953,2.728027,6.478635,0.414833,0.061685,0.055286,2.934303,0.110688,2.874843,0.027527,17.526606
15.416666,8.853787,0.009659,9.339473,12.825810,25.554439,0.294417,0.015685,0.070792,0.573687,2.657390,2.882102,0.027828,53.014060
22.886747,8.329395,0.002786,0.119630,0.170503,21.270410,0.456061,0.034511,0.032243,3.908718,9.616592,3.939123,0.046645,26.813231
16.881908,8.656364,0.007291,6.859919,17.459695,17.186861,0.162032,0.043437,0.068454,15.442770,13.615477,2.497990,0.045507,60.478322
12.207537,6.919684,0.004104,2.538277,14.613604,7.681305,0.064353,0.024016,0.051874,2.177481,0.425977,4.525589,0.047717,24.578723
12.286186,7.396809,0.002537,7.474229,1.336940,1.300659,0.149676,0.054806,0.070213,13.596256,11.830817,2.688841,0.049912,21.982585
15.093482,7.839721,0.006418,8.111873,5.257723,43.815360,0.387994,0.047003,0.069101,3.634741,3.621425,3.746811,0.030682,66.684109
18.968982,6.561804,0.001979,9.076878,7.210739,42.853950,0.219507,0.076403,0.096048,16.702115,11.299432,2.705364,0.031336,81.525982
12.476003,7.717981,0.001147,9.791824,9.180471,10.294986,0.470664,0.010599,0.070135,9.810217,5.591021,1.668311,0.008518,40.284550
11.394311,8.373504,0.006029,9.754148,11.857823,21.943728,0.412653,0.055586,0.052952,3.616849,2.444466,0.877301,0.035934,51.000788
25.883636,6.502583,0.005835,0.381600,8.709615,7.546442,0.305831,0.015716,0.031356,0.915633,12.534945,3.410232,0.024683,19.287838
25.369646,7.822249,0.005721,9.447905,2.328273,21.439632,0.150056,0.026186,0.048116,8.730433,13.160031,0.317773,0.022396,46.392598
15.539855,8.665163,0.009862,4.422122,3.017507,24.089377,0.250909,0.007706,0.098224,2.978954,3.647132,4.563523,0.026297,35.137718
25.276005,8.565210,0.006931,1.377559,4.734236,16.333291,0.405120,0.035006,0.024178,3.558406,1.976625,0.694666,0.018780,24.542440
24.844745,7.715616,0.002251,9.973819,6.899388,11.153590,0.437029,0.069981,0.080431,4.402333,3.427713,4.954779,0.027063,34.253007
15.104595,6.990734,0.005869,9.397787,12.587843,1.641601,0.026143,0.088370,0.077366,13.498107,13.199525,2.663534,0.045553,38.085522
24.214578,7.565705,0.001161,4.355352,6.382322,46.479275,0.456539,0.050593,0.010763,3.514279,13.717859,4.710951,0.033626,70.605447
28.959079,8.010158,0.005947,0.407561,13.545517,45.733186,0.456526,0.016749,0.000775,10.542632,5.886570,0.440189,0.012148,74.175165
5.254495,8.145048,0.008507,9.743385,16.736212,26.312777,0.410706,0.056443,0.082976,0.622831,3.209418,2.130641,0.012928,59.309164
18.288544,8.597609,0.000814,1.939380,5.006983,15.130739,0.262534,0.046970,0.024514,15.048554,10.514275,4.920825,0.042331,35.567008
21.461145,7.101193,0.008210,1.031318,15.282085,32.479796,0.268305,0.089228,0.011472,15.941871,7.301841,2.136115,0.025105,65.674327
27.483383,7.625906,0.004950,3.684766,3.300384,43.176129,0.250950,0.013168,0.019217,6.659390,5.668312,4.789552,0.028451,60.183764
27.529361,7.779460,0.005251,5.234067,4.919332,49.180597,0.338351,0.084624,0.093278,12.347529,3.622685,1.905851,0.010934,74.841323
12.369361,6.817244,0.002704,7.183486,15.936582,35.254199,0.349359,0.096658,0.045032,18.083976,1.923392,2.717160,0.045107,77.704343
13.537586,7.556275,0.009383,5.979038,8.389114,11.263782,0.452768,0.017512,0.072874,15.164997,0.601879,1.574518,0.044218,37.998567
5.324594,7.795843,0.004498,5.784130,2.757453,10.588534,0.194913,0.052485,0.097553,7.783402,9.405548,1.283052,0.020880,26.896255
18.232546,8.231959,0.005629,7.960045,3.479776,32.326385,0.262023,0.016055,0.047619,2.281282,0.097435,0.761111,0.045073,48.777581
20.392927,7.879305,0.000262,7.135348,8.783821,20.904167,0.285462,0.051657,0.091096,12.674931,0.797574,3.908596,0.001076,48.643822
5.880230,8.070436,0.006543,6.659859,12.396718,22.544425,0.152219,0.047895,0.058961,8.409087,4.542420,3.627102,0.029196,51.258625
17.504716,7.026176,0.001294,3.885400,18.491822,36.880806,0.147594,0.076874,0.091143,7.586015,5.906206,2.611634,0.009893,70.734389
25.837177,8.308219,0.001515,1.935001,10.758399,29.665893,0.164063,0.056305,0.008330,14.309054,5.250343,4.060304,0.021089,55.820631
